Customer ID,Recency,Frequency,Monetary,Average Quantity Per Order,Average Unit Price,Average Discount %,Payment Method Diversity,Product Category Diversity,Cluster
86098,214,1,489.3,1.0,699.0,30.0,1,1,2
86099,214,1,350.0,1.0,350.0,0.0,1,1,0
86100,214,1,1540.0,1.0,2200.0,30.0,1,1,2
86102,199,3,30811.0,1.0,10770.33,5.0,2,1,2
86103,214,4,6076.0,1.0,2170.0,30.0,1,2,2
86104,214,1,2086.0,1.0,2086.0,0.0,1,1,0
86105,32,2,9569.0,1.0,5534.5,12.8,2,1,2
86106,214,1,1200.0,1.0,1200.0,0.0,1,1,0
86107,214,1,2484.3,1.0,3549.0,30.0,1,1,2
86108,214,1,930.0,2.0,465.0,0.0,1,1,0
86110,110,3,15834.85,1.0,6720.33,22.4,1,1,2
86112,214,1,10813.0,1.0,12313.0,12.2,1,1,2
86113,214,1,799.0,1.0,799.0,0.0,1,1,0
86114,210,2,31828.0,1.0,17914.0,11.05,2,1,2
86115,213,3,6841.5,1.0,2510.0,10.0,1,1,0
86116,214,1,7399.0,1.0,8899.0,16.9,1,1,2
86117,214,1,1365.0,1.0,1950.0,30.0,1,1,2
86120,15,2,3909.3,1.0,2674.5,15.0,2,2,2
86121,155,2,10999.0,3.0,5249.5,7.5,2,2,3
86122,214,1,5957.0,1.0,5957.0,0.0,1,1,0
86123,90,3,5297.0,1.0,1765.67,0.0,2,2,0
86124,214,1,2762.9,1.0,3947.0,30.0,1,1,2
86125,214,1,1398.0,2.0,699.0,0.0,1,1,0
86126,214,2,1026.0,1.0,513.0,0.0,1,2,0
86128,214,1,1100.0,1.0,1100.0,0.0,1,1,0
86129,57,4,2416.0,1.0,604.0,0.0,1,1,0
86130,214,1,13667.0,1.0,13667.0,0.0,1,1,2
86131,48,10,55344.0,1.0,5534.4,0.0,4,4,1
86132,214,4,12277.0,1.0,3069.25,0.0,1,2,0
86133,214,1,962.0,1.0,962.0,0.0,1,1,0
86134,214,1,9945.0,1.0,9945.0,0.0,1,1,0
86136,214,1,990.0,1.0,990.0,0.0,1,1,0
86138,214,2,2098.0,1.0,1049.0,0.0,1,1,0
86139,214,2,2198.0,1.0,1099.0,0.0,2,1,0
86140,214,1,799.0,1.0,799.0,0.0,1,1,0
86141,214,3,3926.25,1.0,1308.75,0.0,1,1,0
86142,16,11,8393.45,1.91,576.82,6.87,2,3,0
86143,214,1,3107.0,1.0,3107.0,0.0,1,1,0
86144,214,4,5007.0,1.0,1251.75,0.0,2,1,0
86147,214,2,25915.0,1.0,12957.5,0.0,1,1,2
86149,214,1,13299.0,1.0,13299.0,0.0,1,1,2
86150,214,1,1998.0,1.0,1998.0,0.0,1,1,0
86151,214,1,600.0,1.0,600.0,0.0,1,1,0
86153,191,2,38080.0,1.0,19040.0,0.0,2,1,2
86154,203,2,1519.0,1.0,759.5,0.0,1,2,0
86155,195,4,8474.0,1.0,2118.5,0.0,1,2,0
86156,214,1,274.0,1.0,274.0,0.0,1,1,0
86158,214,3,1698.0,1.0,566.0,0.0,1,3,0
86159,77,2,27640.0,1.0,13820.0,0.0,2,2,2
86160,214,1,13667.0,1.0,13667.0,0.0,1,1,2
86161,214,1,698.0,1.0,698.0,0.0,1,1,0
86163,214,1,8830.0,1.0,8830.0,0.0,1,1,0
86164,214,1,4159.0,1.0,4159.0,0.0,1,1,0
86165,214,2,9800.0,1.0,4900.0,0.0,2,1,0
86166,155,3,4797.0,2.33,932.33,0.0,1,2,0
86167,214,1,5957.0,1.0,5957.0,0.0,1,1,0
86168,214,3,948.0,1.0,316.0,0.0,1,1,0
86169,214,1,849.0,1.0,849.0,0.0,1,1,0
86170,210,2,2198.0,1.0,1099.0,0.0,1,1,0
86171,130,4,6744.0,1.25,1255.5,0.0,2,1,0
86172,202,2,1919.0,1.0,959.5,0.0,1,2,0
86173,214,1,3000.0,1.0,3000.0,0.0,1,1,0
86175,214,2,3490.0,1.0,1745.0,0.0,1,2,0
86176,213,1,425.0,1.0,425.0,0.0,1,1,0
86177,213,2,997.0,1.0,498.5,0.0,1,1,0
86178,213,3,3639.0,1.0,1213.0,0.0,1,1,0
86180,213,2,3657.0,1.0,1828.5,0.0,1,1,0
86181,186,2,31920.0,1.0,17160.0,7.0,1,1,2
86183,213,1,2000.0,1.0,2000.0,0.0,1,1,0
86184,213,3,1199.0,1.0,399.67,0.0,1,2,0
86185,213,1,1400.0,1.0,1400.0,0.0,1,1,0
86186,213,2,4558.0,1.5,1629.5,0.0,1,2,0
86187,192,9,69643.4,1.0,7793.71,0.42,2,3,1
86189,213,3,37196.0,1.0,12398.67,0.0,1,1,2
86190,213,1,1549.0,1.0,1549.0,0.0,1,1,0
86191,213,1,999.0,1.0,999.0,0.0,1,1,0
86193,205,4,4480.0,1.0,1120.0,0.0,3,1,0
86194,192,4,4353.0,1.0,1088.25,0.0,1,2,0
86195,209,2,3219.0,1.5,1429.5,0.0,1,2,0
86197,213,1,699.0,1.0,699.0,0.0,1,1,0
86200,213,1,1339.0,1.0,1339.0,0.0,1,1,0
86201,18,6,4482.5,1.0,747.08,0.0,3,3,1
86202,213,1,1950.0,1.0,1950.0,0.0,1,1,0
86203,211,4,7246.5,1.25,1461.62,0.0,1,2,0
86204,213,5,992.0,1.4,151.4,0.0,1,1,0
86205,213,1,2112.25,1.0,2112.25,0.0,1,1,0
86206,213,2,2577.0,1.0,1288.5,0.0,1,2,0
86207,153,3,8540.25,2.33,1513.42,0.0,2,2,0
86208,213,2,1598.0,1.0,799.0,0.0,1,1,0
86209,213,1,1998.0,1.0,1998.0,0.0,1,1,0
86210,164,7,9270.0,1.0,1324.29,0.0,1,4,0
86211,213,3,4199.0,1.0,1399.67,0.0,1,1,0
86212,213,1,1998.0,1.0,1998.0,0.0,1,1,0
86213,213,1,519.0,1.0,519.0,0.0,1,1,0
86216,213,1,229.0,1.0,229.0,0.0,1,1,0
86217,213,3,1047.0,1.0,349.0,0.0,1,1,0
86218,213,1,999.0,1.0,999.0,0.0,1,1,0
86219,213,1,9999.0,1.0,9999.0,0.0,1,1,0
86220,213,1,1999.0,1.0,1999.0,0.0,1,1,0
86221,213,1,2447.0,1.0,2447.0,0.0,1,1,0
86222,212,1,1012.5,1.0,1012.5,0.0,1,1,0
86223,212,1,549.0,1.0,549.0,0.0,1,1,0
86224,212,4,33695.0,1.5,7749.25,0.0,1,2,0
86225,212,1,1106.0,1.0,1106.0,0.0,1,1,0
86226,212,1,1390.0,1.0,1390.0,0.0,1,1,0
86227,184,4,2230.0,1.5,357.5,0.0,1,2,0
86228,200,2,5600.0,1.0,2800.0,0.0,1,1,0
86229,212,1,1011.0,1.0,1011.0,0.0,1,1,0
86230,71,1,1650.0,1.0,1650.0,0.0,1,1,0
86231,212,1,495.0,1.0,495.0,0.0,1,1,0
86232,212,1,499.0,1.0,499.0,0.0,1,1,0
86233,212,1,1312.5,1.0,1312.5,0.0,1,1,0
86234,212,1,249.0,1.0,249.0,0.0,1,1,0
86235,212,2,2639.0,1.0,1319.5,0.0,1,1,0
86236,212,2,2479.0,1.0,1239.5,0.0,1,1,0
86237,212,2,636.0,1.0,318.0,0.0,1,1,0
86238,153,4,3864.0,1.25,834.75,0.0,1,2,0
86240,212,1,440.0,1.0,440.0,0.0,1,1,0
86241,180,4,6087.0,1.0,1521.75,0.0,1,3,0
86242,212,1,1599.0,1.0,1599.0,0.0,1,1,0
86243,212,1,250.0,1.0,250.0,0.0,1,1,0
86244,212,1,727.0,1.0,727.0,0.0,1,1,0
86245,212,3,1028.4,1.0,342.8,0.0,1,3,0
86248,212,2,2190.0,1.0,1095.0,0.0,1,1,0
86249,212,2,1957.0,1.0,978.5,0.0,1,2,0
86250,212,1,325.0,1.0,325.0,0.0,1,1,0
86251,212,1,2999.0,1.0,2999.0,0.0,1,1,0
86252,212,1,2399.0,1.0,2399.0,0.0,1,1,0
86253,212,1,1199.0,1.0,1199.0,0.0,1,1,0
86254,212,1,243.0,1.0,243.0,0.0,1,1,0
86256,67,10,9744.0,3.1,368.6,0.0,2,1,3
86257,212,1,581.0,1.0,581.0,0.0,1,1,0
86258,212,1,600.0,1.0,600.0,0.0,1,1,0
86259,133,2,4398.0,1.0,2199.0,0.0,1,1,0
86260,212,2,2400.0,1.0,1200.0,0.0,1,1,0
86261,212,1,1500.0,1.0,1500.0,0.0,1,1,0
86263,212,1,1999.0,1.0,1999.0,0.0,1,1,0
86264,126,20,198162.0,1.0,9958.1,0.4,2,3,1
86265,212,1,449.0,1.0,449.0,0.0,1,1,0
86266,212,1,1222.0,1.0,1222.0,0.0,1,1,0
86267,212,1,199.0,1.0,199.0,0.0,1,1,0
86268,212,2,424.0,1.0,212.0,0.0,1,1,0
86269,196,1,1193.0,1.0,1193.0,0.0,1,1,0
86270,120,6,10553.5,1.0,1758.92,0.0,1,1,0
86271,211,2,247.0,1.0,123.5,0.0,1,1,0
86272,211,1,6718.95,1.0,6718.95,0.0,1,1,0
86273,194,4,5394.0,1.0,1348.5,0.0,2,1,0
86274,211,4,1074.0,1.0,268.5,0.0,1,1,0
86275,211,1,1899.0,1.0,1899.0,0.0,1,1,0
86276,196,5,2613.0,1.2,422.6,0.0,1,3,0
86277,211,2,1028.0,1.0,514.0,0.0,1,1,0
86278,211,1,2367.25,1.0,2367.25,0.0,1,1,0
86279,211,1,799.0,1.0,799.0,0.0,1,1,0
86280,211,1,299.0,1.0,299.0,0.0,1,1,0
86281,211,1,1000.0,2.0,500.0,0.0,1,1,0
86283,211,1,999.0,1.0,999.0,0.0,1,1,0
86285,211,1,2000.0,1.0,2000.0,0.0,1,1,0
86286,206,4,2581.3,1.0,645.33,0.0,1,1,0
86287,211,1,1800.0,2.0,900.0,0.0,1,1,0
86291,211,1,1339.0,1.0,1339.0,0.0,1,1,0
86292,211,1,1227.0,1.0,1227.0,0.0,1,1,0
86293,211,1,360.0,1.0,360.0,0.0,1,1,0
86294,172,6,3419.5,1.0,574.9,1.67,2,3,0
86295,211,1,1199.0,1.0,1199.0,0.0,1,1,0
86297,211,1,1050.0,2.0,525.0,0.0,1,1,0
86298,211,1,740.0,2.0,370.0,0.0,1,1,0
86299,211,1,623.0,1.0,623.0,0.0,1,1,0
86300,211,1,1099.0,1.0,1099.0,0.0,1,1,0
86301,211,4,4288.0,1.0,1072.0,0.0,2,1,0
86302,211,1,650.0,1.0,650.0,0.0,1,1,0
86303,193,4,1324.0,1.0,331.0,0.0,1,3,0
86305,211,7,1315.0,1.29,153.71,0.0,1,1,0
86306,211,4,923.0,1.5,156.5,0.0,1,1,0
86307,210,3,1897.0,1.33,482.33,0.0,1,2,0
86308,211,1,1280.0,1.0,1280.0,0.0,1,1,0
86309,211,1,549.0,1.0,549.0,0.0,1,1,0
86311,183,2,3842.0,1.0,1921.0,0.0,1,1,0
86312,211,1,1099.0,1.0,1099.0,0.0,1,1,0
86313,211,1,2999.0,1.0,2999.0,0.0,1,1,0
86314,211,10,1078.0,1.0,107.8,0.0,1,6,0
86315,211,1,399.0,1.0,399.0,0.0,1,1,0
86317,211,1,698.0,1.0,698.0,0.0,1,1,0
86318,211,1,6915.0,1.0,6915.0,0.0,1,1,0
86319,211,1,201.0,1.0,201.0,0.0,1,1,0
86320,211,2,2822.0,1.0,1411.0,0.0,1,1,0
86322,211,1,1999.0,1.0,1999.0,0.0,1,1,0
86323,210,1,1099.0,1.0,1099.0,0.0,1,1,0
86324,177,8,3400.2,1.0,425.02,0.0,1,2,0
86325,210,2,1863.0,1.0,931.5,0.0,1,1,0
86327,210,2,1298.0,1.0,649.0,0.0,1,2,0
86328,210,2,1998.0,1.0,999.0,0.0,1,2,0
86329,210,1,750.0,1.0,750.0,0.0,1,1,0
86331,210,1,2149.0,1.0,2149.0,0.0,1,1,0
86332,210,2,1149.0,1.0,574.5,0.0,1,1,0
86334,5,6,3507.0,1.0,584.5,0.0,1,2,0
86335,210,1,2550.0,1.0,2550.0,0.0,1,1,0
86336,201,5,4682.0,1.0,936.4,0.0,2,2,0
86337,210,1,178.2,1.0,178.2,0.0,1,1,0
86338,210,1,5957.0,1.0,5957.0,0.0,1,1,0
86339,210,1,1200.0,1.0,1200.0,0.0,1,1,0
86340,210,2,1060.0,2.0,265.0,0.0,1,2,0
86341,210,1,1950.0,1.0,1950.0,0.0,1,1,0
86342,201,2,3504.0,1.0,1752.0,0.0,1,1,0
86343,210,1,1094.0,1.0,1094.0,0.0,1,1,0
86344,210,2,631.0,1.0,315.5,0.0,1,1,0
86345,210,1,809.0,1.0,809.0,0.0,1,1,0
86346,210,3,1007.0,1.0,335.67,0.0,1,2,0
86347,191,8,53124.0,1.12,6859.25,0.88,3,3,1
86348,162,8,23046.0,1.0,3212.0,1.41,3,4,1
86349,21,65,48348.2,1.78,450.0,0.0,2,4,1
86350,210,1,599.0,1.0,599.0,0.0,1,1,0
86351,210,2,1235.0,1.0,617.5,0.0,1,2,0
86352,210,2,2449.0,1.0,1224.5,0.0,1,1,0
86353,210,1,997.5,1.0,997.5,0.0,1,1,0
86355,210,4,3217.0,1.0,804.25,0.0,1,3,0
86357,210,2,2250.0,1.0,1125.0,0.0,1,2,0
86358,210,1,19184.0,1.0,21684.0,11.5,1,1,2
86359,210,1,3797.0,1.0,4297.0,11.6,1,1,0
86360,107,3,50764.7,1.0,18701.33,8.73,2,1,2
86361,112,2,4796.44,1.0,2531.5,4.0,1,2,0
86363,210,2,819.0,1.0,409.5,0.0,1,1,0
86364,153,4,40343.0,1.25,11160.75,7.98,2,2,2
86365,210,1,899.0,1.0,899.0,0.0,1,1,0
86366,40,4,57433.0,1.0,15345.75,6.45,2,1,2
86368,209,2,24798.0,1.0,12899.0,3.75,1,1,2
86369,210,1,12667.0,1.0,13667.0,7.3,1,1,2
86370,84,1,12299.0,1.0,12299.0,0.0,1,1,0
86371,210,2,1444.88,1.0,722.44,0.0,1,2,0
86372,210,1,11399.0,1.0,12399.0,8.1,1,1,2
86373,63,6,4602.0,1.0,767.0,0.0,1,2,0
86374,210,1,3999.0,1.0,4799.0,16.7,1,1,2
86376,210,1,563.0,1.0,563.0,0.0,1,1,0
86377,210,1,1499.0,1.0,1499.0,0.0,1,1,0
86379,210,1,12667.0,1.0,13667.0,7.3,1,1,2
86380,210,1,499.0,1.0,499.0,0.0,1,1,0
86381,111,9,7151.0,1.0,794.56,0.0,1,4,0
86382,210,1,12667.0,1.0,13667.0,7.3,1,1,2
86384,210,1,12667.0,1.0,13667.0,7.3,1,1,2
86385,210,1,549.0,1.0,549.0,0.0,1,1,0
86386,210,1,7899.0,1.0,8899.0,11.2,1,1,2
86387,210,1,12667.0,1.0,13667.0,7.3,1,1,2
86388,210,1,2581.0,1.0,2581.0,0.0,1,1,0
86389,210,2,1397.0,1.0,698.5,0.0,1,1,0
86390,210,1,1687.25,1.0,1687.25,0.0,1,1,0
86391,210,1,3999.0,1.0,4799.0,16.7,1,1,2
86392,210,1,8999.0,1.0,9999.0,10.0,1,1,2
86393,210,1,8798.0,2.0,4799.0,16.7,1,1,2
86394,117,3,71966.9,1.33,19430.0,14.57,1,2,2
86395,87,3,2598.0,1.33,749.33,0.0,1,1,0
86396,210,1,1599.0,1.0,1599.0,0.0,1,1,0
86397,210,1,3999.0,1.0,4799.0,16.7,1,1,2
86399,103,3,9118.34,1.0,3462.0,16.5,2,2,2
86400,210,1,3999.0,1.0,4799.0,16.7,1,1,2
86401,210,2,525.0,1.0,262.5,0.0,1,1,0
86402,210,2,12998.0,1.0,7399.0,13.35,1,1,2
86403,115,10,107926.38,1.0,12151.6,11.43,3,1,1
86404,210,1,599.0,1.0,599.0,0.0,1,1,0
86405,209,1,9999.0,1.0,9999.0,0.0,1,1,0
86406,145,5,7467.44,1.0,1493.49,0.0,2,2,0
86409,209,7,2852.0,1.14,371.71,0.0,1,1,0
86410,69,2,3398.0,1.0,1699.0,0.0,2,2,0
86411,209,3,3289.0,1.0,1096.33,0.0,1,1,0
86412,209,3,3294.0,1.33,865.33,0.0,1,1,0
86414,209,1,425.0,1.0,425.0,0.0,1,1,0
86415,37,5,6504.0,1.2,1171.2,0.0,2,3,0
86416,202,2,14598.0,1.0,7299.0,0.0,1,2,0
86417,209,4,1499.0,1.0,374.75,0.0,1,2,0
86418,180,14,131924.2,1.07,9551.21,0.93,3,3,1
86419,203,3,4217.0,1.0,1405.67,0.0,1,1,0
86420,209,1,18255.0,1.0,18255.0,0.0,1,1,2
86421,209,2,15389.0,1.0,7694.5,0.0,1,1,0
86422,209,1,582.25,1.0,582.25,0.0,1,1,0
86423,209,2,1247.0,1.0,623.5,0.0,1,2,0
86425,209,1,1950.0,1.0,1950.0,0.0,1,1,0
86426,194,7,4223.0,1.0,603.29,0.0,1,1,0
86427,209,3,1898.3,1.0,632.77,0.0,1,1,0
86428,209,3,2106.0,1.0,702.0,0.0,2,1,0
86430,209,1,1600.0,1.0,1600.0,0.0,1,1,0
86431,51,2,3023.0,1.0,1511.5,0.0,1,2,0
86432,203,4,44086.0,1.0,11021.5,0.0,1,2,0
86433,209,1,2120.0,1.0,2120.0,0.0,1,1,0
86434,209,1,1559.0,1.0,1559.0,0.0,1,1,0
86435,209,1,1199.0,1.0,1199.0,0.0,1,1,0
86436,209,2,7889.0,1.0,3944.5,0.0,1,1,0
86437,209,2,1276.0,1.0,638.0,0.0,1,2,0
86440,209,1,1450.0,1.0,1450.0,0.0,1,1,0
86441,209,1,18750.0,1.0,18750.0,0.0,1,1,2
86442,209,1,798.0,2.0,399.0,0.0,1,1,0
86443,209,1,1399.0,1.0,1399.0,0.0,1,1,0
86444,209,1,885.0,1.0,885.0,0.0,1,1,0
86445,209,1,649.0,1.0,649.0,0.0,1,1,0
86446,209,2,3293.0,1.0,1646.5,0.0,1,1,0
86447,209,4,1554.0,1.5,269.0,0.0,2,2,0
86448,199,2,2064.65,1.0,1032.32,0.0,1,1,0
86449,209,1,4900.0,1.0,4900.0,0.0,1,1,0
86450,209,7,7893.0,1.0,1127.57,0.0,1,1,0
86451,209,1,1497.0,1.0,1497.0,0.0,1,1,0
86452,209,1,698.0,1.0,698.0,0.0,1,1,0
86453,209,1,2900.0,1.0,2900.0,0.0,1,1,0
86455,162,52,33118.25,1.04,629.12,0.19,2,5,1
86456,171,1,1900.0,1.0,1900.0,0.0,1,1,0
86458,208,1,1199.0,1.0,1199.0,0.0,1,1,0
86459,208,3,1497.0,1.0,499.0,0.0,1,1,0
86463,208,2,3960.0,1.0,1980.0,0.0,1,2,0
86464,46,4,7274.25,1.0,1818.56,0.0,2,1,0
86465,132,6,972.0,1.0,162.0,0.0,2,1,0
86466,198,2,2420.0,1.0,1210.0,0.0,1,1,0
86467,208,2,1448.0,1.0,724.0,0.0,1,1,0
86468,196,3,3189.0,1.0,1063.0,0.0,2,2,0
86469,168,2,1949.6,1.0,1029.5,7.6,2,1,0
86470,208,2,1259.0,1.0,629.5,0.0,1,2,0
86471,208,2,2198.0,1.0,1099.0,0.0,1,1,0
86472,85,6,26155.2,1.17,4434.67,2.87,2,3,0
86473,13,5,4019.0,1.6,714.4,0.0,1,2,0
86475,208,1,899.0,1.0,899.0,0.0,1,1,0
86476,46,10,5252.0,1.0,525.2,0.0,1,3,0
86477,109,1,558.0,1.0,558.0,0.0,1,1,0
86479,208,1,1099.0,1.0,1099.0,0.0,1,1,0
86482,186,7,8770.0,1.0,1252.86,0.0,1,1,0
86486,194,3,1107.0,1.0,369.0,0.0,1,2,0
86487,205,3,6499.0,1.0,2166.33,0.0,1,2,0
86488,115,1,41919.15,1.0,46315.0,9.5,1,1,2
86489,208,1,1020.0,1.0,1020.0,0.0,1,1,0
86491,208,1,2994.0,2.0,1497.0,0.0,1,1,0
86492,208,2,11592.0,2.0,2898.0,0.0,1,2,0
86494,202,2,1280.0,2.0,320.0,0.0,1,1,0
86495,208,1,198.0,1.0,199.0,0.5,1,1,0
86497,208,1,1145.0,1.0,1145.0,0.0,1,1,0
86499,208,2,1106.91,1.0,553.45,0.0,1,1,0
86500,208,1,1199.0,1.0,1199.0,0.0,1,1,0
86501,208,1,1099.0,1.0,1099.0,0.0,1,1,0
86502,194,2,1844.0,1.0,922.0,0.0,1,1,0
86503,208,1,275.0,1.0,276.0,0.4,1,1,0
86504,130,3,1649.0,1.0,549.67,0.0,1,2,0
86505,208,1,1199.0,1.0,1199.0,0.0,1,1,0
86508,208,1,319.0,1.0,320.0,0.3,1,1,0
86509,208,1,1880.0,1.0,1880.0,0.0,1,1,0
86510,207,1,1999.0,1.0,1999.0,0.0,1,1,0
86513,77,21,298074.0,1.0,14213.1,1.38,2,2,1
86515,207,1,798.0,1.0,799.0,0.1,1,1,0
86516,207,3,2174.0,1.0,724.67,0.0,1,1,0
86519,207,1,13900.0,1.0,13900.0,0.0,1,1,2
86520,207,5,5865.0,1.4,842.8,0.0,1,2,0
86525,207,1,2395.0,1.0,2395.0,0.0,1,1,0
86528,207,2,1098.0,1.0,549.0,0.0,1,2,0
86529,203,2,3378.0,1.0,1689.0,0.0,2,1,0
86531,207,1,2000.0,1.0,2000.0,0.0,1,1,0
86534,207,1,1018.0,2.0,509.0,0.0,1,1,0
86536,161,4,1766.0,1.0,441.5,0.0,1,1,0
86537,207,1,5850.0,1.0,5850.0,0.0,1,1,0
86538,207,1,2198.0,2.0,1099.0,0.0,1,1,0
86539,207,1,48.0,1.0,49.0,2.0,1,1,0
86540,88,14,235983.0,1.07,16781.0,0.0,3,2,1
86541,188,2,1031.0,1.0,515.5,0.0,1,2,0
86544,134,3,23499.0,1.0,7833.0,0.0,2,2,0
86547,108,1,17289.09,1.0,18999.0,9.0,1,1,2
86548,207,1,559.0,1.0,560.0,0.2,1,1,0
86549,207,1,2784.0,1.0,2784.0,0.0,1,1,0
86550,207,2,1152.0,1.0,576.0,0.0,1,2,0
86551,79,18,374716.98,1.0,20969.0,1.0,1,2,1
86552,114,8,8512.0,1.0,1064.0,0.0,2,2,0
86553,207,1,235.0,1.0,235.0,0.0,1,1,0
86554,154,2,3599.0,3.0,799.5,0.0,2,2,3
86555,201,2,2396.0,1.0,1198.0,0.0,1,1,0
86556,54,3,8782.0,1.0,2927.33,0.0,1,1,0
86557,207,1,149.0,1.0,149.0,0.0,1,1,0
86559,206,1,5850.0,1.0,5850.0,0.0,1,1,0
86560,206,2,1873.0,1.0,936.5,0.0,1,2,0
86562,131,5,2507.0,1.0,501.4,0.0,1,2,0
86563,206,2,27500.0,1.0,13750.0,0.0,2,1,2
86564,42,2,1998.0,1.0,999.0,0.0,2,1,0
86565,206,1,2994.0,2.0,1497.0,0.0,1,1,0
86567,206,3,2549.0,1.0,849.67,0.0,1,1,0
86568,206,1,2500.0,2.0,1250.0,0.0,1,1,0
86570,206,1,1199.0,1.0,1199.0,0.0,1,1,0
86574,206,1,397.0,1.0,398.0,0.3,1,1,0
86575,206,3,1024.0,1.67,212.33,0.0,1,2,0
86576,155,16,182618.0,1.94,8726.12,1.56,3,3,1
86577,206,2,24649.0,1.0,12324.5,0.0,1,1,0
86581,206,1,698.0,1.0,699.0,0.1,1,1,0
86582,156,6,3293.2,1.0,548.87,0.0,1,3,0
86583,206,1,1399.0,1.0,1399.0,0.0,1,1,0
86590,206,1,5250.0,1.0,5250.0,0.0,1,1,0
86591,206,1,1599.0,1.0,1599.0,0.0,1,1,0
86594,119,2,2047.0,1.5,899.0,0.0,1,2,0
86595,134,3,4119.0,1.0,1373.0,0.0,1,2,0
86597,50,3,6347.0,1.33,1940.67,0.0,2,2,0
86598,206,1,1400.0,1.0,1400.0,0.0,1,1,0
86604,206,1,1899.0,1.0,1899.0,0.0,1,1,0
86605,206,1,1462.5,1.0,1462.5,0.0,1,1,0
86607,206,1,12468.0,1.0,12468.0,0.0,1,1,0
86608,206,1,58.0,1.0,59.0,1.7,1,1,0
86610,205,9,1118.0,1.0,124.22,0.0,1,7,1
86611,10,6,5339.0,1.33,660.83,0.0,1,4,0
86612,205,1,2398.0,2.0,1199.0,0.0,1,1,0
86614,205,1,9999.0,1.0,9999.0,0.0,1,1,0
86615,205,2,1441.0,1.0,720.5,0.0,1,1,0
86617,197,2,5620.0,1.0,2810.0,0.0,1,1,0
86618,205,4,9994.0,1.0,2499.0,0.08,1,1,0
86623,205,2,194.0,1.0,98.0,1.15,1,1,0
86625,205,1,1640.0,1.0,1640.0,0.0,1,1,0
86626,205,1,4297.0,1.0,4297.0,0.0,1,1,0
86629,205,1,9999.0,1.0,9999.0,0.0,1,1,0
86630,81,13,12529.87,1.08,1093.31,14.4,2,4,1
86633,205,1,1199.0,1.0,1199.0,0.0,1,1,0
86635,205,3,2879.0,1.0,959.67,0.0,1,1,0
86638,205,1,13750.0,1.0,13750.0,0.0,1,1,2
86639,193,2,2094.0,1.5,698.0,0.0,1,1,0
86641,31,1,1799.0,1.0,1799.0,0.0,1,1,0
86642,160,3,3009.8,1.0,1003.27,0.0,1,2,0
86644,205,1,1120.0,2.0,560.0,0.0,1,1,0
86646,173,12,7785.0,1.0,648.75,0.0,1,6,1
86648,99,59,57071.85,1.0,992.74,2.18,4,6,1
86649,147,1,259.0,1.0,259.0,0.0,1,1,0
86654,99,2,417.0,1.0,208.5,0.0,1,2,0
86659,205,2,1745.0,1.0,872.5,0.0,1,1,0
86660,205,1,444.0,1.0,445.0,0.2,1,1,0
86661,205,1,1547.0,1.0,1547.0,0.0,1,1,0
86662,156,1,3000.0,3.0,1000.0,0.0,1,1,3
86664,181,15,13477.5,1.0,925.17,4.67,3,8,1
86666,182,2,8998.0,1.5,2499.5,0.05,2,2,0
86667,204,2,6994.0,1.0,3497.0,0.0,1,1,0
86668,3,8,12167.0,1.0,1521.0,0.01,2,2,0
86669,204,1,1895.0,1.0,1895.0,0.0,1,1,0
86670,47,4,8879.0,1.0,2219.75,0.0,2,1,0
86674,117,11,118671.18,3.18,7434.64,5.42,3,3,1
86678,204,1,1399.0,1.0,1399.0,0.0,1,1,0
86680,204,1,17900.0,1.0,17900.0,0.0,1,1,2
86681,204,2,1548.0,1.0,774.0,0.0,1,2,0
86684,167,2,8000.0,1.0,4000.0,0.0,1,1,0
86685,196,9,5422.0,1.0,602.44,0.0,1,4,0
86687,202,2,75.0,1.0,38.0,1.0,1,1,0
86688,130,10,181602.0,1.2,15760.4,4.46,2,3,1
86689,204,1,904.0,2.0,452.0,0.0,1,1,0
86690,204,1,413.0,1.0,413.0,0.0,1,1,0
86691,196,2,398.0,1.0,199.0,0.0,2,1,0
86692,12,5,9188.0,1.0,1837.6,0.0,2,2,0
86693,204,1,1499.0,1.0,1499.0,0.0,1,1,0
86694,204,1,699.0,1.0,699.0,0.0,1,1,0
86696,204,1,1425.0,1.0,1425.0,0.0,1,1,0
86697,204,3,999.0,1.0,333.0,0.0,1,2,0
86698,196,2,1618.0,1.0,809.0,0.0,1,2,0
86700,204,2,337.0,1.0,168.5,0.0,1,2,0
86701,204,2,1799.0,1.0,899.5,0.0,1,1,0
86703,204,2,1446.0,1.0,723.0,0.0,1,1,0
86705,204,1,357.0,1.0,357.0,0.0,1,1,0
86706,204,1,9500.0,1.0,9500.0,0.0,1,1,0
86707,204,2,555.0,1.0,277.5,0.0,1,1,0
86708,204,2,1245.0,1.0,622.5,0.0,1,2,0
86709,204,1,1045.0,1.0,1045.0,0.0,1,1,0
86710,156,12,2172.4,1.25,169.08,2.88,2,3,0
86711,179,3,3338.0,1.0,1112.67,0.0,1,1,0
86712,204,1,999.0,1.0,999.0,0.0,1,1,0
86713,203,3,2077.0,1.33,651.0,0.0,2,3,0
86714,204,1,1049.0,1.0,1049.0,0.0,1,1,0
86716,195,6,6782.0,1.0,1130.33,0.0,3,2,1
86717,203,1,1170.0,1.0,1170.0,0.0,1,1,0
86718,203,3,1639.0,1.0,546.33,0.0,1,1,0
